iter	RMSE
7597	0.05704338226
7598	0.05704305372
7599	0.05704179849
7600	0.05704135744
7601	0.0570397634
7602	0.05702622618
7603	0.05702507692
7604	0.05700352806
7605	0.05700306611
7606	0.05700009127
7607	0.05699570739
7608	0.05699509672
7609	0.05699156178
7610	0.05697585408
7611	0.05697516196
7612	0.05696645865
7613	0.05696518403
7614	0.05696308209
7615	0.05694502354
7616	0.05694442855
7617	0.05694202857
7618	0.05693992433
7619	0.05690867094
7620	0.0569082066
7621	0.05690789921
7622	0.05690756618
7623	0.05690691543
7624	0.05690661972
7625	0.05689865812
7626	0.05689798384
7627	0.05689368023
7628	0.05688694358
7629	0.05688562596
7630	0.05688195881
7631	0.05687918919
7632	0.05687177965
7633	0.05687166404
7634	0.05686300814
7635	0.05686263248
7636	0.05686126917
7637	0.05685325164
7638	0.05685199573
7639	0.05685185824
7640	0.05684643644
7641	0.05684613328
7642	0.05683093799
7643	0.05683064066
7644	0.05683030047
7645	0.05681762583
7646	0.05681715503
7647	0.05681602531
7648	0.05681211612
7649	0.0568116652
7650	0.05680793716
7651	0.05680748667
7652	0.05680591627
7653	0.0568016709
7654	0.0568015663
7655	0.05678644575
7656	0.05677268905
7657	0.0567657304
7658	0.05676475139
7659	0.05676154474
7660	0.05675936609
7661	0.05675498745
7662	0.0567545395
7663	0.0567537876
7664	0.05675232581
7665	0.05675054388
7666	0.05674372584
7667	0.05674344012
7668	0.05674135804
7669	0.05672848306
7670	0.05672775214
7671	0.05672300724
7672	0.05672257274
7673	0.05672197595
7674	0.05672026067
7675	0.0567173228
7676	0.05671621558
7677	0.056714928
7678	0.0567145864
7679	0.05671398505
7680	0.05671336806
7681	0.0567132638
7682	0.05671262074
7683	0.05671149856
7684	0.05671137977
7685	0.05671126318
7686	0.05670932316
7687	0.05670892868
7688	0.05670827676
7689	0.05670766777
7690	0.05670639038
7691	0.05670591457
7692	0.05670553324
7693	0.05669938069
7694	0.05669783187
7695	0.05669717417
7696	0.05669509583
7697	0.05668823384
7698	0.05668797423
7699	0.05668043807
7700	0.05667913727
7701	0.05667903682
7702	0.05667668305
7703	0.0566765458
7704	0.05665461913
7705	0.05665411045
7706	0.05665308626
7707	0.05665140774
7708	0.05665024805
7709	0.05664323077
7710	0.05664198724
7711	0.05664057648
7712	0.05663824708
7713	0.05663779161
7714	0.05663748507
7715	0.05663438588
7716	0.05662048713
7717	0.05661981405
7718	0.05661950594
7719	0.05661937204
7720	0.05661834308
7721	0.05661799561
7722	0.05661557139
7723	0.05661290681
7724	0.05660997679
7725	0.05659154431
7726	0.05658937651
7727	0.05658186887
7728	0.05657987491
7729	0.05657973524
7730	0.05657940488
7731	0.05657677605
7732	0.05657663849
7733	0.05657586854
7734	0.05657436897
7735	0.05657413842
7736	0.05657384193
7737	0.05657262388
7738	0.05657251006
7739	0.05656937795
7740	0.05656904822
7741	0.05656758809
7742	0.05654206106
7743	0.05654176996
7744	0.05654144923
7745	0.05653325768
7746	0.05652275717
7747	0.05652252685
7748	0.05652000345
7749	0.05651081361
7750	0.05651006326
7751	0.0565097796
7752	0.05650796976
7753	0.05650124109
7754	0.05650076679
7755	0.05649738764
7756	0.0564955005
7757	0.05648672658
7758	0.05647984938
7759	0.05646127061
7760	0.0564603406
7761	0.05645783605
7762	0.05645352696
7763	0.05645309841
7764	0.05645297111
7765	0.0564523424
7766	0.0564363629
7767	0.05643622623
7768	0.05643524821
7769	0.05643492851
7770	0.05641472366
7771	0.05641265308
7772	0.05641053288
7773	0.05640862658
7774	0.05640654818
7775	0.05640595175
7776	0.05638450019
7777	0.0563590226
7778	0.05635738015
7779	0.05635622031
7780	0.05635612556
7781	0.05635596781
7782	0.05635239054
7783	0.0563522741
7784	0.05635041763
7785	0.05634689696
7786	0.05634518511
7787	0.05633536947
7788	0.05633429856
7789	0.05633184812
7790	0.05632984633
7791	0.05632854153
7792	0.05631400037
7793	0.05631177851
7794	0.05630897434
7795	0.05630834815
7796	0.05630248084
7797	0.05628946389
7798	0.05628469205
7799	0.0562669062
7800	0.05626197498
7801	0.05626070089
7802	0.05625296833
7803	0.05624649936
7804	0.05624442355
7805	0.0562402808
7806	0.05623829487
7807	0.05623022425
7808	0.05621834246
7809	0.05621543888
7810	0.05621287831
7811	0.05621169366
7812	0.05620683838
7813	0.05619293905
7814	0.05619170961
7815	0.0561913242
7816	0.0561898071
7817	0.05618968233
7818	0.05618940001
7819	0.05616816724
7820	0.05615914195
7821	0.0561588155
7822	0.05615756221
7823	0.05615636521
7824	0.05615401444
7825	0.05614059797
7826	0.05614031603
7827	0.05613997986
7828	0.05613199163
7829	0.05612011337
7830	0.05611676262
7831	0.0561164766
7832	0.05611198832
7833	0.05611162737
7834	0.05611012234
7835	0.05610999965
7836	0.0561042788
7837	0.0560996459
7838	0.05609559566
7839	0.05608960715
7840	0.05606645077
7841	0.05606587926
7842	0.05606224289
7843	0.05603887205
7844	0.05602442784
7845	0.05602054832
7846	0.05601927301
7847	0.05601801289
7848	0.05601646919
7849	0.05601618505
7850	0.05601490955
7851	0.05601281521
7852	0.05601270182
7853	0.05601060274
7854	0.05601018831
7855	0.05600376478
7856	0.05599564896
7857	0.05598626192
7858	0.05598521715
7859	0.05598389379
7860	0.05596705179
7861	0.05596497141
7862	0.05596143358
7863	0.05595979716
7864	0.0559405316
7865	0.05593096538
7866	0.05592620146
7867	0.05591587022
7868	0.05591554653
7869	0.05591241141
7870	0.05590910556
7871	0.05590882662
7872	0.05590765744
7873	0.0559027158
7874	0.05589780992
7875	0.05589770654
7876	0.05589476078
7877	0.05589358034
7878	0.0558905571
7879	0.05588913825
7880	0.05588680407
7881	0.05588489225
7882	0.05588474581
7883	0.05588118946
7884	0.05587898952
7885	0.05587508803
7886	0.05586969533
7887	0.05586821824
7888	0.055858992
7889	0.05585441436
7890	0.05584254079
7891	0.05584130763
7892	0.05583929402
7893	0.05583272018
7894	0.05582536331
7895	0.05580964213
7896	0.05580838413
7897	0.05580720577
7898	0.05580064295
7899	0.05579325782
7900	0.05579206071
7901	0.0557902066
7902	0.05578959412
7903	0.0557883502
7904	0.05577881774
7905	0.05577513028
7906	0.05577128818
7907	0.05577100384
7908	0.05577065206
7909	0.05576754462
7910	0.05574942552
7911	0.05574932431
7912	0.05574914756
7913	0.05574012504
7914	0.05573742954
7915	0.0557296362
7916	0.05572847915
7917	0.05572371004
7918	0.05571804297
7919	0.05571119142
7920	0.05570932001
7921	0.05570360124
7922	0.05569398843
7923	0.05568981919
7924	0.05568951791
7925	0.05568255067
7926	0.05567740322
7927	0.05567291061
7928	0.05567187077
7929	0.05567157637
7930	0.05566934119
7931	0.05566903442
7932	0.05566774975
7933	0.05566634963
7934	0.0556642671
7935	0.05566307823
7936	0.05566180841
7937	0.05563981676
7938	0.05563162314
7939	0.05563105742
7940	0.05562207714
7941	0.05562195792
7942	0.05562174018
7943	0.05562037685
7944	0.05561378552
7945	0.05561246623
7946	0.05560713577
7947	0.05559813857
7948	0.05559795987
7949	0.05559538127
7950	0.05557732423
7951	0.05555774364
7952	0.05554586573
7953	0.05553316967
7954	0.05553159559
7955	0.05553010762
7956	0.05552852235
7957	0.05552357239
7958	0.0555193523
7959	0.05551895119
7960	0.05551791611
7961	0.05551740449
7962	0.05549997434
7963	0.0554995245
7964	0.05549032001
7965	0.05548579007
7966	0.05548224625
7967	0.05548113722
7968	0.05548101961
7969	0.05547717138
7970	0.05547599867
7971	0.05546435326
7972	0.05546383773
7973	0.05545299658
7974	0.05545079305
7975	0.05545053405
7976	0.05544809232
7977	0.05544006552
7978	0.05543865652
7979	0.05543815568
7980	0.05542484668
7981	0.05542434669
7982	0.05542289713
7983	0.05542126322
7984	0.05541461594
7985	0.05540691626
7986	0.05540632443
7987	0.05540342552
7988	0.05539179506
7989	0.05538803864
7990	0.05538675263
7991	0.05538326056
7992	0.05538282758
7993	0.05537970308
7994	0.05537955595
7995	0.05537932098
7996	0.0553790387
7997	0.05537870058
7998	0.05537814021
7999	0.05535850524
8000	0.0553440975
8001	0.05534197743
8002	0.05533572003
8003	0.05531669558
8004	0.0553155879
8005	0.05530357624
8006	0.055300752
8007	0.0553004688
8008	0.0553002777
8009	0.05529403994
8010	0.05529314148
8011	0.05528873514
8012	0.05528539695
8013	0.05526516674
8014	0.05526101043
8015	0.05525046994
8016	0.05523970758
8017	0.05523486152
8018	0.05523232146
8019	0.05523073449
8020	0.05522862857
8021	0.05522835115
8022	0.05521815012
8023	0.0552126365
8024	0.05521068183
8025	0.0552104051
8026	0.05521028999
8027	0.05520252019
8028	0.05520095095
8029	0.05520061602
8030	0.05519966259
8031	0.05519928118
8032	0.05518941016
8033	0.05518774426
8034	0.05517259679
8035	0.05516639254
8036	0.05516611228
8037	0.05515043482
8038	0.05513075145
8039	0.05513062131
8040	0.05511859934
8041	0.0551180427
8042	0.05510319372
8043	0.05509717514
8044	0.05509669199
8045	0.05509661675
8046	0.05509548071
8047	0.05509482571
8048	0.05509452223
8049	0.05509249398
8050	0.05508676426
8051	0.05507422295
8052	0.05506661714
8053	0.05505903889
8054	0.05505747257
8055	0.05505741747
8056	0.05505642911
8057	0.05503975989
8058	0.05503682485
8059	0.05503675266
8060	0.05503666249
8061	0.05503534392
8062	0.05503319966
8063	0.05502970167
8064	0.05502372806
8065	0.05502316284
8066	0.05502110918
8067	0.05501849857
8068	0.0550059299
8069	0.05499719887
8070	0.05499705708
8071	0.05499676525
8072	0.0549963599
8073	0.05498027583
8074	0.05497840652
8075	0.0549744473
8076	0.05497294847
8077	0.05497277185
8078	0.05497138547
8079	0.05496820868
8080	0.05496558198
8081	0.05496325163
8082	0.05495500412
8083	0.05495469147
8084	0.05495171291
8085	0.05494968498
8086	0.05494942172
8087	0.05494235073
8088	0.05493970574
8089	0.05493927249
8090	0.05493791854
8091	0.05493731059
8092	0.0549370507
8093	0.05493645676
8094	0.05493206417
8095	0.05492605739
8096	0.05492525004
8097	0.05492378474
8098	0.05492120496
8099	0.05491071394
8100	0.05491053216
8101	0.05491027681
8102	0.0549007855
8103	0.05490062941
8104	0.05490037169
8105	0.05489698155
8106	0.05489591227
8107	0.05489491211
8108	0.05489347644
8109	0.0548859878
8110	0.05488400305
8111	0.05488016495
8112	0.05487967833
8113	0.05487952321
8114	0.05487925569
8115	0.05487684373
8116	0.05487566196
8117	0.05487539926
8118	0.05486681298
8119	0.05486593622
8120	0.0548568297
8121	0.05485659747
8122	0.05485126382
8123	0.0548511751
8124	0.05485030482
8125	0.05484784442
8126	0.05484707457
8127	0.05483913518
8128	0.05483810786
8129	0.05483247995
8130	0.05481247786
8131	0.05480851738
8132	0.05480688173
8133	0.05480479278
8134	0.05480463868
8135	0.05480354068
8136	0.05480147386
8137	0.05479731287
8138	0.05479703326
8139	0.05479503595
8140	0.05478423595
8141	0.05477795165
8142	0.05475972588
8143	0.05475916644
8144	0.05475901074
8145	0.05474915343
8146	0.05474876057
8147	0.0547483391
8148	0.05474658483
8149	0.05474618582
8150	0.05474547521
8151	0.05474432627
8152	0.05473147105
8153	0.05471996871
8154	0.05471943868
8155	0.05471909563
8156	0.05471785422
8157	0.05471706541
8158	0.0547077436
8159	0.05470474951
8160	0.05469880502
8161	0.05468608591
8162	0.05468515122
8163	0.05468317668
8164	0.05467148302
8165	0.05466538464
8166	0.05465236572
8167	0.05465088982
8168	0.05465077914
8169	0.0546464054
8170	0.05464383872
8171	0.05463031104
8172	0.05462073599
8173	0.05461115198
8174	0.05461101134
8175	0.05461089576
8176	0.05461062076
8177	0.05460290209
8178	0.05459462166
8179	0.05459208421
8180	0.05458866457
8181	0.05458734966
8182	0.05458634558
8183	0.05456562858
8184	0.05456462255
8185	0.05456322297
8186	0.05456311219
8187	0.0545626595
8188	0.05455615758
8189	0.05455590405
8190	0.05455245792
8191	0.05455110476
8192	0.05455098528
8193	0.05455090305
8194	0.05454862738
8195	0.054548009
8196	0.05454774791
8197	0.05453760463
8198	0.05453748609
8199	0.05453613681
8200	0.05453449724
8201	0.05453439643
8202	0.05453408652
8203	0.05453348012
8204	0.05453322064
8205	0.05452238566
8206	0.05452227175
8207	0.05451724804
8208	0.05451590424
8209	0.05451511377
8210	0.05451395504
8211	0.05450600104
8212	0.0545021039
8213	0.0545006305
8214	0.05450052893
8215	0.0545001864
8216	0.05449454904
8217	0.05448518992
8218	0.05448493147
8219	0.05448335097
8220	0.05448265739
8221	0.05447855837
8222	0.05447656336
8223	0.05447565083
8224	0.05446167635
8225	0.05445816905
8226	0.05445806824
8227	0.05445440983
8228	0.05445330248
8229	0.05443383906
8230	0.05443370631
8231	0.05441363948
8232	0.05441235264
8233	0.0544111795
8234	0.05440947861
8235	0.05440723982
8236	0.05439906628
8237	0.05439881278
8238	0.05438978856
8239	0.05438963327
8240	0.05438843063
8241	0.0543881689
8242	0.05438675902
8243	0.05438467632
8244	0.05438031485
8245	0.05437552818
8246	0.05437547123
8247	0.0543715674
8248	0.05437020629
8249	0.05436344361
8250	0.05436121531
8251	0.05435897112
8252	0.0543523052
8253	0.05435149017
8254	0.05433686562
8255	0.05433287045
8256	0.05433093636
8257	0.05432912155
8258	0.05432795099
8259	0.05432235229
8260	0.0543053847
8261	0.05430371322
8262	0.05430317782
8263	0.05430087915
8264	0.05430075516
8265	0.0542791738
8266	0.0542624385
8267	0.05425938831
8268	0.05423259218
8269	0.05423090964
8270	0.05422539073
8271	0.05422517445
8272	0.05422488948
8273	0.05421047725
8274	0.05420403078
8275	0.05419761043
8276	0.05419728174
8277	0.05419695813
8278	0.0541964214
8279	0.05418402019
8280	0.05417434519
8281	0.05417380636
8282	0.05417164267
8283	0.05416478314
8284	0.05416355696
8285	0.05416241354
8286	0.0541594247
8287	0.05415903049
8288	0.05415876518
8289	0.05414788782
8290	0.05414549177
8291	0.05414449273
8292	0.05412627907
8293	0.05412599158
8294	0.05412336682
8295	0.05412141753
8296	0.05412128394
8297	0.05411902141
8298	0.05410604871
8299	0.05410582165
8300	0.05409203833
8301	0.05408792513
8302	0.0540721151
8303	0.0540705948
8304	0.05406042072
8305	0.05405910255
8306	0.05405636894
8307	0.05405623641
8308	0.05405398632
8309	0.05405102744
8310	0.05405067691
8311	0.05405055008
8312	0.05405020749
8313	0.05405012081
8314	0.05404558312
8315	0.05404540969
8316	0.05402791915
8317	0.05402774716
8318	0.05402661574
8319	0.05402474281
8320	0.05402410506
8321	0.05401352585
8322	0.05400510092
8323	0.05400498344
8324	0.05400486058
8325	0.05399909954
8326	0.05399519608
8327	0.05399513716
8328	0.05399113145
8329	0.05397941103
8330	0.05396658886
8331	0.05396467844
8332	0.05395420302
8333	0.05393809161
8334	0.05393666934
8335	0.05393460545
8336	0.05393143027
8337	0.0539311665
8338	0.05393090948
8339	0.05392129532
8340	0.05391965931
8341	0.05391846182
8342	0.05391491226
8343	0.05391234855
8344	0.05391207179
8345	0.05391180005
8346	0.05390743709
8347	0.05390274982
8348	0.05390244467
8349	0.05388646439
8350	0.05388581139
8351	0.0538786766
8352	0.05387757338
8353	0.05387576375
8354	0.05387263511
8355	0.05387220427
8356	0.05387111572
8357	0.05387020911
8358	0.05387014869
8359	0.05386848004
8360	0.05386409696
8361	0.05383674232
8362	0.05382346504
8363	0.05382341643
8364	0.05381724329
8365	0.05381318615
8366	0.05381255649
8367	0.05381148154
8368	0.0538067234
8369	0.05380503608
8370	0.05379813278
8371	0.05379683369
8372	0.05379593827
8373	0.05379451928
8374	0.05379312545
8375	0.05379117001
8376	0.05378908265
8377	0.05378797807
8378	0.05378431351
8379	0.05376926087
8380	0.05376818467
8381	0.05376470369
8382	0.05376136844
8383	0.05376014296
8384	0.05375996566
8385	0.05375747818
8386	0.05375343016
8387	0.05375037374
8388	0.05374710682
8389	0.05373925039
8390	0.0537329665
8391	0.05372517487
8392	0.05372118268
8393	0.05372104137
8394	0.0537194471
8395	0.05371829445
8396	0.05371248183
8397	0.05371211149
8398	0.05371091998
8399	0.0536930824
8400	0.05369204199
8401	0.05367232204
8402	0.05367088854
8403	0.05366674302
8404	0.05366115565
8405	0.05365768792
8406	0.05365754767
8407	0.05365505097
8408	0.05364452683
8409	0.05364440889
8410	0.05364433869
8411	0.05364284498
8412	0.05363733482
8413	0.05363702297
8414	0.05363690865
8415	0.05363575649
8416	0.05363230409
8417	0.05363187064
8418	0.05363080636
8419	0.05362201455
8420	0.05362167129
8421	0.05362059034
8422	0.05360560184
8423	0.0536046733
8424	0.05360324753
8425	0.05360082413
8426	0.05359168583
8427	0.05358728752
8428	0.05358722771
8429	0.0535854175
8430	0.05358513305
8431	0.05356700062
8432	0.05356588442
8433	0.05355579791
8434	0.05353159181
8435	0.05352993085
8436	0.05350419663
8437	0.05350358086
8438	0.05350243976
8439	0.05349945403
8440	0.05349931801
8441	0.05349113588
8442	0.05349017187
8443	0.05346963755
8444	0.05346592491
8445	0.05346482644
8446	0.05346424571
8447	0.05345761904
8448	0.05345748717
8449	0.05345318892
8450	0.05345123396
8451	0.05344447446
8452	0.05344200655
8453	0.05344138224
8454	0.0534411161
8455	0.05343674479
8456	0.05343511218
8457	0.05342609581
8458	0.05342556717
8459	0.05342327582
8460	0.0534215107
8461	0.05342126599
8462	0.05342117429
8463	0.0534100695
8464	0.05339414087
8465	0.05339226565
8466	0.05338367744
8467	0.05338308013
8468	0.05337495463
8469	0.05337062686
8470	0.05336711481
8471	0.05336086947
8472	0.05336075075
8473	0.05335759315
8474	0.05335707376
8475	0.05335374025
8476	0.05333420308
8477	0.05333008642
8478	0.05332770044
8479	0.05332747064
8480	0.05332728177
8481	0.05332682961
8482	0.0533203365
8483	0.05331501536
8484	0.05331369839
8485	0.05331167096
8486	0.05331142537
8487	0.05330986858
8488	0.05330834643
8489	0.05330593088
8490	0.05330483735
8491	0.05330453489
8492	0.05330422534
8493	0.05329529929
8494	0.05329463746
8495	0.05329297867
8496	0.05327537452
8497	0.05326694098
8498	0.05326462173
8499	0.05326150926
8500	0.05324106559
8501	0.05323908704
8502	0.05323607266
8503	0.05323136419
8504	0.0532306146
8505	0.05322300318
8506	0.05322237968
8507	0.05322157596
8508	0.05321989524
8509	0.05321797309
8510	0.05321769282
8511	0.0532172748
8512	0.05320636594
8513	0.05320354899
8514	0.05318038166
8515	0.05318010878
8516	0.05317931159
8517	0.05317891667
8518	0.0531786696
8519	0.05317418345
8520	0.05316971181
8521	0.05316643009
8522	0.05315142671
8523	0.0531457365
8524	0.05314461324
8525	0.05313102741
8526	0.05312727641
8527	0.05312586681
8528	0.0531248071
8529	0.05312372573
8530	0.05312338081
8531	0.05311540931
8532	0.05311471841
8533	0.05311461267
8534	0.05310075209
8535	0.05310064064
8536	0.05310024012
8537	0.05309524235
8538	0.05309411754
8539	0.05309406792
8540	0.05309396054
8541	0.05309368512
8542	0.05307385153
8543	0.05307225304
8544	0.05307145695
8545	0.05306279147
8546	0.05306076485
8547	0.05306024526
8548	0.05305883374
8549	0.05305828347
8550	0.05304908948
8551	0.0530463465
8552	0.05304503752
8553	0.05303816821
8554	0.05303092646
8555	0.05302577369
8556	0.05300518895
8557	0.05300251369
8558	0.05299357953
8559	0.05298233568
8560	0.05298130856
8561	0.05297644411
8562	0.05297636578
8563	0.05296678286
8564	0.05295152198
8565	0.05295025067
8566	0.05294927651
8567	0.05294409811
8568	0.05293574482
8569	0.05293545021
8570	0.05293538795
8571	0.05292445401
8572	0.05292413232
8573	0.052923234
8574	0.05291840113
8575	0.05290607564
8576	0.05290561207
8577	0.05290184642
8578	0.05290177995
8579	0.05290003028
8580	0.05289640172
8581	0.05289510757
8582	0.05288919011
8583	0.0528887505
8584	0.05287308994
8585	0.05286447391
8586	0.05286408795
8587	0.0528526915
8588	0.05285123696
8589	0.05285053139
8590	0.052850403
8591	0.05283232968
8592	0.05283222734
8593	0.05282250333
8594	0.05282190907
8595	0.05282165765
8596	0.05282140811
8597	0.05281885985
8598	0.05281279847
8599	0.05279714032
8600	0.05279379651
8601	0.05279309659
8602	0.05277837029
8603	0.05277829952
8604	0.05276294965
8605	0.05276131474
8606	0.05276010914
8607	0.05275921327
8608	0.05275473507
8609	0.05275206491
8610	0.05275030112
8611	0.05273406248
8612	0.05273400949
8613	0.0527334701
8614	0.05273256444
8615	0.0527322996
8616	0.05273023165
8617	0.05271768942
8618	0.052706633
8619	0.05270459892
8620	0.0526982502
8621	0.05268091938
8622	0.05267913215
8623	0.05267219447
8624	0.05266949087
8625	0.05265874173
8626	0.0526580621
8627	0.05265151201
8628	0.05265143959
8629	0.05264993885
8630	0.0526476266
8631	0.05264728887
8632	0.05263679353
8633	0.05263434732
8634	0.05263062034
8635	0.0526294451
8636	0.05262078274
8637	0.05261934445
8638	0.05261893818
8639	0.052613163
8640	0.05261221059
8641	0.05260926133
8642	0.05260915207
8643	0.05260681093
8644	0.05259991837
8645	0.05259983219
8646	0.05259864929
8647	0.05258395265
8648	0.05257843464
8649	0.05256531358
8650	0.05256506582
8651	0.05256498092
8652	0.05256400664
8653	0.0525556813
8654	0.05254644347
8655	0.05254378528
8656	0.0525422086
8657	0.05254195491
8658	0.05253928998
8659	0.05253890704
8660	0.05253880178
8661	0.05253821614
8662	0.05253700378
8663	0.05252516471
8664	0.05252222228
8665	0.05252205674
8666	0.05251893298
8667	0.05251790201
8668	0.05251784097
8669	0.05251560323
8670	0.05251430153
8671	0.052512914
8672	0.05251184788
8673	0.05251075914
8674	0.0525106797
8675	0.05250925437
8676	0.0525090047
8677	0.05250598749
8678	0.05249196256
8679	0.05248424668
8680	0.05247866234
8681	0.05247758868
8682	0.05246975678
8683	0.05246745749
8684	0.0524627651
8685	0.05244455159
8686	0.05243526711
8687	0.05243458965
8688	0.05243262232
8689	0.05242955178
8690	0.05242766498
8691	0.0524275764
8692	0.05242650864
8693	0.05241242731
8694	0.0524108192
8695	0.05240032615
8696	0.05239931849
8697	0.05239758222
8698	0.05239567196
8699	0.05239517442
8700	0.05238072753
8701	0.05237854018
8702	0.05237739065
8703	0.05237030823
8704	0.05236941301
8705	0.052368349
8706	0.0523675571
8707	0.05236614335
8708	0.05236567219
8709	0.05236456535
8710	0.05236296218
8711	0.05236287106
8712	0.05236190566
8713	0.05236097632
8714	0.05235416017
8715	0.05235357925
8716	0.0523521321
8717	0.05234932219
8718	0.05233767381
8719	0.05233735269
8720	0.05233505767
8721	0.05233390526
8722	0.05233377019
8723	0.05232876199
8724	0.05232656068
8725	0.05232618625
8726	0.05232502408
8727	0.05232357958
8728	0.05230949929
8729	0.05230850804
8730	0.0523080205
8731	0.05229881238
8732	0.05229507322
8733	0.05229004074
8734	0.05228957961
8735	0.05228944235
8736	0.05228766106
8737	0.05228627191
8738	0.05228587349
8739	0.05228569509
8740	0.05228456709
8741	0.0522826385
8742	0.05228091027
8743	0.05227326504
8744	0.05226700058
8745	0.05226539031
8746	0.05226323359
8747	0.05226310025
8748	0.0522551349
8749	0.05225466723
8750	0.05225361706
8751	0.05222989993
8752	0.05222966302
8753	0.05222801908
8754	0.05221373976
8755	0.05221223572
8756	0.05221212397
8757	0.05220396973
8758	0.05220339539
8759	0.05220282889
8760	0.05219717246
8761	0.05219279281
8762	0.0521917218
8763	0.05218897921
8764	0.05218799636
8765	0.05218266883
8766	0.05217360207
8767	0.0521708466
8768	0.0521566569
8769	0.05215296558
8770	0.05214487003
8771	0.05214349561
8772	0.05214339013
8773	0.0521356483
8774	0.05211752293
8775	0.05211001369
8776	0.05210936378
8777	0.05210837563
8778	0.05210517852
8779	0.05209660801
8780	0.05208933683
8781	0.05208727389
8782	0.05207683588
8783	0.0520709701
8784	0.05206052504
8785	0.05206043981
8786	0.05206023387
8787	0.0520601055
8788	0.05205993257
8789	0.05205681802
8790	0.05205593573
8791	0.05205277617
8792	0.05204970175
8793	0.05204771019
8794	0.05204636053
8795	0.05203270256
8796	0.0520304472
8797	0.05203004622
8798	0.05201922437
8799	0.05201884598
8800	0.05201649475
8801	0.05201426274
8802	0.05201028978
8803	0.05200925581
8804	0.05200095156
8805	0.05200003483
8806	0.05199786513
8807	0.0519975228
8808	0.0519956458
8809	0.05199392806
8810	0.05198913532
8811	0.05198782621
8812	0.05198629022
8813	0.05198606265
8814	0.05198573591
8815	0.0519854967
8816	0.05198494415
8817	0.0519740881
8818	0.05197193387
8819	0.05195896713
8820	0.05195727572
8821	0.05195714153
8822	0.05195167735
8823	0.05194890943
8824	0.05194659147
8825	0.05193911898
8826	0.05193743306
8827	0.05193735265
8828	0.05192278765
8829	0.05192061084
8830	0.05191745961
8831	0.05191533193
8832	0.05191520509
8833	0.05191494584
8834	0.05191395064
8835	0.05191336227
8836	0.05190449834
8837	0.05190344051
8838	0.05189575679
8839	0.05188624483
8840	0.05188557599
8841	0.05188518392
8842	0.05188377314
8843	0.05187948009
8844	0.05187341734
8845	0.05187246633
8846	0.0518723618
8847	0.05186361844
8848	0.05186184501
8849	0.05185973228
8850	0.05184474088
8851	0.05184418006
8852	0.05184262127
8853	0.05183920239
8854	0.05183711901
8855	0.05182999405
8856	0.05182949203
8857	0.05182942073
8858	0.05182822092
8859	0.05182812601
8860	0.05182681149
8861	0.05182052799
8862	0.0518162195
8863	0.05181524839
8864	0.05181472784
8865	0.0518143721
8866	0.05179943485
8867	0.05179928218
8868	0.05179639504
8869	0.05179484385
8870	0.05179358199
8871	0.05179315676
8872	0.05178818749
8873	0.05177961401
8874	0.05177560826
8875	0.05177444248
8876	0.05177276
8877	0.05177171737
8878	0.05177009677
8879	0.0517662664
8880	0.05176412734
8881	0.05176318067
8882	0.05176174143
8883	0.05176048045
8884	0.05174944752
8885	0.05174931234
8886	0.05174553621
8887	0.05174502537
8888	0.05174403559
8889	0.05174296709
8890	0.05174271853
8891	0.05174145002
8892	0.05174128264
8893	0.0517403275
8894	0.05173981367
8895	0.05173528872
8896	0.0517350322
8897	0.05173314557
8898	0.05173254764
8899	0.051731646
8900	0.05172979008
8901	0.05172633013
8902	0.05172620024
8903	0.05172320983
8904	0.05172011987
8905	0.05171973504
8906	0.05171812653
8907	0.05171579162
8908	0.05171447141
8909	0.05171169576
8910	0.0516990803
8911	0.05169885014
8912	0.05169787705
8913	0.05168939909
8914	0.05167542293
8915	0.05167425544
8916	0.05167288902
8917	0.05167197958
8918	0.05167184523
8919	0.05166648184
8920	0.05166543032
8921	0.05166520374
8922	0.0516642158
8923	0.05165691686
8924	0.05165380728
8925	0.05165357025
8926	0.05165343086
8927	0.05165332576
8928	0.05165174091
8929	0.0516516354
8930	0.05165014344
8931	0.05164464732
8932	0.05163711341
8933	0.05163192282
8934	0.05163187537
8935	0.05163059587
8936	0.05162855125
8937	0.0516154235
8938	0.05161447379
8939	0.05160773121
8940	0.05160764849
8941	0.0515975502
8942	0.05159704496
8943	0.05159694642
8944	0.05159532761
8945	0.05159292572
8946	0.05159286958
8947	0.05159071501
8948	0.0515816232
8949	0.0515800686
8950	0.05156750535
8951	0.05156625338
8952	0.05156114642
8953	0.05155490322
8954	0.05155438654
8955	0.05155314531
8956	0.05155296453
8957	0.05155198355
8958	0.05155174385
8959	0.05154868942
8960	0.05154774496
8961	0.05154697747
8962	0.05154555524
8963	0.0515445145
8964	0.05154334991
8965	0.0515431662
8966	0.05153564282
8967	0.05152903728
8968	0.05152790262
8969	0.05152689508
8970	0.05152677192
8971	0.05152574083
8972	0.05152326686
8973	0.0515223828
8974	0.05151866377
8975	0.05150654194
8976	0.05150550147
8977	0.05150358366
8978	0.05150224386
8979	0.051501056
8980	0.05148353902
8981	0.0514817367
8982	0.05146943734
8983	0.05146928528
8984	0.05146172253
8985	0.05146125641
8986	0.05146004604
8987	0.05145901241
8988	0.05145877709
8989	0.05145698895
8990	0.05145648848
8991	0.05145528113
8992	0.05143644086
8993	0.0514253723
8994	0.05142080986
8995	0.05142067552
8996	0.05139972102
